1-tsne,2-tsne,pitcher_id,pitcher
25.440332,7.2872148,1667,661440
-40.549503,-1.369054,1668,668338
29.510365,25.240973,1669,605335
-10.894885,35.315426,1670,622256
-17.218292,24.310452,1671,656061
29.635376,16.254557,1672,641420
3.6825893,2.6964388,1673,606996
-0.685266,16.680052,1674,641360
-26.547382,27.652489,1675,621005
-24.082561,-15.638353,1676,683232
-2.9664137,22.898815,1677,621011
2.9374964,-42.237194,1678,645307
-39.36468,11.563641,1679,621532
-8.330905,-39.288692,1680,643532
-21.62758,10.059149,1681,650668
6.4112,-8.762607,1682,656913
18.733086,14.2921095,1683,523253
-14.910518,-35.68991,1684,641995
-35.67371,10.78363,1685,623168
-26.670225,9.008077,1686,669064
-27.276127,-1.2526389,1687,435522
-11.864975,-33.267113,1688,641645
23.680532,14.389522,1689,656004
26.441944,-17.130514,1690,608348
-43.71384,9.26307,1691,660422
-0.22748381,-32.034428,1692,669424
33.295887,1.442486,1693,666204
-30.456842,4.2201266,1694,621593
-7.9567223,-16.547966,1695,656492
16.0056,4.6768413,1696,656548
-42.3545,-15.49758,1697,675911
-14.624293,-35.485905,1698,656458
-3.2447896,8.645279,1699,669622
13.997176,-9.828757,1700,647315
-19.841385,39.783707,1701,663559
4.9115424,-9.6639385,1702,642758
-22.08206,-34.903816,1703,669395
-41.317738,7.047724,1704,663804
-28.838602,-2.3932192,1705,656212
-21.167147,5.5386176,1706,656578
29.25025,28.599714,1707,677865
1.1261666,10.648662,1708,676879
-10.218041,-15.631846,1709,665645
7.675065,-38.326782,1710,663753
-13.973923,31.814728,1711,665661
33.739292,-22.386276,1712,665665
-7.15834,-27.982502,1713,661383
19.263014,-19.855879,1714,672282
-19.934786,28.837452,1715,543238
31.635578,-8.157764,1716,641632
-0.5316476,-3.1325283,1717,664584
-14.672039,-5.9163036,1718,676477
-12.156841,30.224512,1719,672851
-26.70966,-10.998489,1720,617228
-43.280907,14.39187,1721,666818
-5.3778543,-40.839314,1722,642759
23.435854,-10.761215,1723,656638
-9.14758,12.566339,1724,666159
21.728987,-3.7423692,1725,643377
-44.179115,-6.4937744,1726,675971
-44.624134,-4.0852327,1727,650911
-44.176094,23.479504,1728,668968
25.202303,10.219052,1729,669276
-44.436916,18.823734,1730,669358
22.597301,-12.151161,1731,663574
-1.1631731,-6.6633554,1732,668820
-36.775227,-3.7098732,1733,621074
1.218491,22.869741,1734,656730
-10.642636,28.637793,1735,666808
-19.339947,7.614527,1736,681810
1.4435071,4.883602,1737,681806
-16.484934,-26.037544,1738,646242
27.334576,-5.168855,1739,656529
21.088463,-19.649775,1740,663986
-33.798454,-4.4007835,1741,657093
21.61394,8.526093,1742,666201
24.845709,8.947185,1743,592831
21.279816,40.571606,1744,666168
23.627808,-30.51477,1745,680686
-20.985847,24.51658,1746,663556
16.670824,19.63388,1747,656731
-15.8183775,33.640656,1748,663558
-13.034893,17.112597,1749,669169
-16.328627,16.73052,1750,571479
16.059206,22.100033,1751,667297
30.876875,19.199163,1752,676265
3.451751,18.745121,1753,664294
4.0992866,-41.64617,1754,669212
42.59919,11.482783,1755,649144
-14.873728,-22.957539,1756,657006
-23.359293,-12.397479,1757,657746
-28.524761,28.877222,1758,672582
14.093773,10.869759,1759,506702
16.201582,-2.8553648,1760,650347
-28.045631,12.663263,1761,674944
-32.836292,15.669764,1762,665795
20.426577,-12.04604,1763,669618
44.34571,13.04189,1764,657248
30.778635,16.487144,1765,675912
32.40589,8.50489,1766,656981
15.297934,24.618511,1767,621057
5.917836,13.4402685,1768,663738
-38.3775,12.243679,1769,671345
-9.844171,1.164212,1770,669302
-32.864864,6.63339,1771,677960
5.280489,-36.91301,1772,676083
2.501329,-36.309505,1773,672710
-38.42332,-6.110195,1774,676617
-15.590891,33.129387,1775,641394
4.2672534,-22.330563,1776,676050
-18.224041,-1.564522,1777,676969
46.168232,19.438728,1778,656818
18.054802,16.198118,1779,624522
-37.787796,22.873644,1780,661269
-22.402786,6.044057,1781,642727
-24.00967,-0.9310829,1782,669330
31.359526,-14.360816,1783,641927
21.56331,-22.540453,1784,661527
-25.276812,-10.432295,1785,660906
29.137383,-25.3345,1786,650496
15.756262,19.80514,1787,657508
-14.578267,-30.026314,1788,664776
-5.2853117,43.62733,1789,665896
-22.909575,35.849712,1790,642048
-5.603773,26.504938,1791,667725
-40.354774,-16.677252,1792,670087
0.207872,8.074119,1793,643400
0.14349607,-34.414906,1794,669294
27.410269,15.030792,1795,661563
-2.4742546,13.943488,1796,663853
-6.2662697,-10.364415,1797,655889
26.993097,25.293667,1798,656290
30.570301,19.046885,1799,669674
6.851274,-3.392607,1800,596082
-3.7284665,-12.238326,1801,685503
-33.876053,-2.2916822,1802,621348
10.191409,-41.110935,1803,672391
43.261112,-21.299667,1804,660365
8.41956,14.780976,1805,665854
-38.43764,-12.809389,1806,620396
25.322367,37.721508,1807,656457
-0.3943886,26.5325,1808,663372
16.954145,-13.414005,1809,518435
-19.988194,31.6168,1810,657756
-19.184944,6.2853775,1811,665625
18.364935,-30.675423,1812,641329
-40.826893,0.92465365,1813,676710
3.125163,-20.009182,1814,505447
-27.639034,31.315228,1815,676766
34.288357,26.409182,1816,642659
20.282309,35.921585,1817,457759
10.746782,47.580643,1818,596103
-10.07655,20.650599,1819,594694
-6.889334,-5.3703003,1820,670090
13.436936,5.3426576,1821,681867
36.619938,22.098312,1822,656641
28.311722,-29.767714,1823,656620
44.05774,0.74381894,1824,621259
-46.60387,15.69548,1825,670050
40.138527,26.922655,1826,607680
25.3107,-11.669058,1827,592273
-35.104404,-3.5399392,1828,670955
-43.826336,0.23845261,1829,628345
-0.8190581,-43.786892,1830,656669
8.609568,35.1191,1831,642851
0.8489598,33.469154,1832,666205
22.419231,-22.329699,1833,680704
-10.014302,-35.733624,1834,642336
19.068106,-32.199844,1835,676103
-36.409096,-5.8092246,1836,669735
-20.45042,-4.0924716,1837,660620
-42.18536,4.928141,1838,596056
6.2511206,-39.78422,1839,641384
10.131313,-23.58264,1840,641682
-25.999205,4.253668,1841,594809
18.69036,12.026241,1842,670766
16.855747,-1.6526797,1843,591720
48.010227,8.431585,1844,643565
26.285666,5.939051,1845,502210
-15.767182,-0.9382758,1846,519299
-0.5980992,1.3033261,1847,595284
-4.9685974,15.18273,1848,680430
40.995945,-3.5630896,1849,621433
-0.42572746,21.961843,1850,676424
-33.56937,-10.009467,1851,670057
-17.482155,13.689094,1852,546991
11.559559,39.95341,1853,663378
37.855465,3.390851,1854,596825
-5.1304893,-17.534283,1855,665155
27.872107,31.737877,1856,605612
-12.513551,17.161825,1857,547001
-34.701942,-11.314251,1858,657697
-9.2149725,-29.851994,1859,595263
21.342041,-10.817765,1860,669135
-7.043507,-13.171432,1861,624414
7.738442,8.761672,1862,503556
29.063082,28.602789,1863,667373
17.97106,-13.277965,1864,542992
-4.84526,3.449311,1865,668670
19.50389,14.487608,1866,573062
-38.829212,-11.032142,1867,663959
7.752805,32.80241,1868,572761
18.005478,29.18616,1869,444482
13.849278,43.07451,1870,660825
-20.056654,9.857065,1871,573131
-35.47771,31.605524,1872,642162
-23.783796,33.442566,1873,621500
-25.136301,-32.844055,1874,452678
-10.251053,-28.919062,1875,666619
-9.426785,28.803577,1876,658069
30.969418,11.997369,1877,641703
1.5849193,-3.135932,1878,664901
-18.992664,-32.18623,1879,606213
-23.984707,-8.616944,1880,630105
8.292316,-25.082132,1881,595943
-23.419943,27.776075,1882,664789
27.076042,1.2489804,1883,657272
15.633121,-3.0581913,1884,518585
-11.712163,-43.51631,1885,666721
-34.517017,5.045455,1886,668834
14.464976,22.029085,1887,682051
-29.115143,6.889566,1888,666214
-24.649294,15.373964,1889,621051
33.879116,-15.860003,1890,682171
-22.702509,-22.934988,1891,664202
40.08303,4.865679,1892,668868
6.6251593,-21.169735,1893,681464
13.601623,20.80534,1894,676760
-18.755737,-6.124371,1895,670810
-8.41903,31.155891,1896,680694
21.166811,17.595335,1897,623211
1.0116884,-8.061794,1898,666142
17.099087,-3.9952815,1899,676714
-4.889363,36.999096,1900,666157
11.219904,2.9906034,1901,668948
-42.903507,-17.185898,1902,686613
34.132515,20.496199,1903,678692
-26.555584,6.2277737,1904,668970
4.838273,24.300137,1905,663385
22.784634,20.341705,1906,675627
-18.359865,31.261309,1907,663158
6.787677,-16.68484,1908,628708
17.85731,-9.907477,1909,686753
-29.121994,34.28451,1910,682847
10.256435,-23.661905,1911,670174
2.2072575,20.848135,1912,678394
3.1576116,-14.909112,1913,657265
10.81285,-36.91222,1914,670288
33.210026,-29.116617,1915,677053
31.71319,-16.729921,1916,676664
-24.768967,1.929068,1917,670124
-29.064548,35.90202,1918,545121
-24.706848,2.2198575,1919,676720
-4.18978,-18.36676,1920,668933
1.3023217,25.617552,1921,663752
-43.951298,-9.965742,1922,665019
28.440128,12.181216,1923,656234
-23.960855,-6.2999516,1924,663436
-6.6720634,-7.017128,1925,669467
-32.437145,-10.64428,1926,669084
-24.970484,-25.693888,1927,642585
-29.72273,27.205566,1928,666374
-3.5084343,29.055492,1929,686610
5.8785906,20.876411,1930,650204
-25.433502,-40.607536,1931,621079
4.703476,-2.7412388,1932,665871
32.9419,1.5240687,1933,669804
11.909075,-25.13435,1934,663773
-36.576347,6.0453844,1935,686973
-6.9720116,-50.88047,1936,661309
-31.429491,-3.3469434,1937,669713
-3.4392319,31.58594,1938,676534
1.8758484,-16.166697,1939,664747
-18.808327,5.0085416,1940,663546
7.6933627,5.6264057,1941,680739
-19.220911,-14.555715,1942,669923
13.633832,33.388462,1943,668881
29.924158,14.478448,1944,661395
30.92588,-21.555855,1945,693821
-8.249876,22.561224,1946,621016
-7.8798866,8.588162,1947,657649
13.9169,-12.570271,1948,642657
3.0699084,-28.251345,1949,676092
-40.062374,3.545008,1950,664670
-2.3117075,25.577759,1951,674072
22.145884,-21.57356,1952,572816
-7.363789,22.984047,1953,621383
-16.946991,-26.259064,1954,686972
-43.42073,0.7509776,1955,669711
-10.191095,-33.12715,1956,686752
24.690935,38.177975,1957,596117
-0.9893145,42.6594,1958,663630
-9.137265,-5.5114765,1959,650339
12.506344,-0.60896343,1960,669093
15.687328,-6.737637,1961,669194
9.7178545,44.872368,1962,663455
-33.583374,-20.156656,1963,683769
12.795728,26.177908,1964,643361
3.829174,-31.996222,1965,571976
37.51803,20.88942,1966,666974
-3.614847,18.20714,1967,663485
-42.37283,-16.73275,1968,656755
29.781916,-17.832907,1969,641914
-16.697403,-37.0661,1970,656657
9.235793,-28.838243,1971,664942
38.77635,17.837177,1972,622379
-22.54682,-43.426598,1973,663989
22.031986,-45.394447,1974,675540
23.557747,39.03038,1975,624503
1.8345182,13.995009,1976,670768
27.799387,27.810884,1977,663893
32.69488,12.953387,1978,664944
-18.091423,-3.9443176,1979,641531
-33.079823,8.50411,1980,676917
-13.133957,-23.153114,1981,668800
12.877021,-11.31481,1982,593160
27.657785,-19.64796,1983,663947
16.967512,19.602983,1984,622569
-29.069628,-23.84199,1985,670059
44.522343,3.2112892,1986,624512
33.450123,-8.775071,1987,669461
-39.13961,17.653969,1988,614177
-20.30146,-7.8746448,1989,659262
-16.483482,-17.073868,1990,656820
-46.044144,-8.702974,1991,594838
37.15645,17.873623,1992,674681
-8.744522,45.337482,1993,688010
30.239178,21.192337,1994,676130
-19.116411,4.493482,1995,669742
23.418077,-8.161764,1996,543281
-16.174791,28.473625,1997,676206
33.899014,3.1005704,1998,664849
10.842096,-9.03109,1999,670032
-11.950062,-9.889569,2000,607609
27.437267,-1.791036,2001,644374
11.744367,-13.176315,2002,660787
-14.882693,13.10477,2003,676946
-30.051842,13.53148,2004,672839
43.93786,25.753347,2005,571446
2.3252327,-1.3104141,2006,681217
-17.045092,-18.102354,2007,620443
2.6451495,-31.966095,2008,661531
31.809229,-0.43904635,2009,663629
-11.573851,16.320688,2010,669022
-12.956471,-6.862063,2011,676974
11.482903,-27.543676,2012,656786
-1.4600097,7.202856,2013,668684
-27.45691,-3.302329,2014,660730
34.81285,-12.118528,2015,657745
-12.742055,5.368362,2016,663975
-21.386965,-3.044266,2017,664161
7.6310515,-20.732481,2018,689225
17.353216,27.68188,2019,547184
-38.833218,-12.870583,2020,656412
28.516865,19.046562,2021,676637
18.77936,-8.219076,2022,572191
42.275993,-2.1225433,2023,598265
18.693419,19.023891,2024,444876
-16.754833,-25.435165,2025,676660
-2.9566846,-36.45678,2026,642165
9.774147,-31.817959,2027,657424
-19.786108,-19.866627,2028,676391
21.263636,10.845229,2029,678061
-35.214382,22.914093,2030,676194
-13.944221,8.608285,2031,660636
-15.093858,-13.1592245,2032,668873
38.85537,18.069204,2033,670046
-27.519161,21.57798,2034,606993
26.08117,4.0627017,2035,681885
0.9318951,-3.217481,2036,608686
-11.07662,-0.6582704,2037,643524
37.087112,22.511728,2038,571466
33.771545,-30.478548,2039,656986
-0.54787713,18.910357,2040,425877
-42.00245,4.700439,2041,622268
-25.28798,-10.747743,2042,660593
-2.701138,7.342142,2043,545341
-14.633339,3.5412498,2044,642060
13.546967,-16.729822,2045,592743
11.465258,-15.76317,2046,608703
-12.941486,-4.1767445,2047,673904
31.477612,-29.720774,2048,640461
-20.72522,2.802421,2049,405395
36.014465,3.9610498,2050,682027
10.25766,8.768321,2051,682016
10.4174795,18.891644,2052,644429
8.814143,23.269112,2053,681799
-22.883615,7.8686557,2054,670102
-1.9095834,-1.9353887,2055,669854
9.918753,5.7994018,2056,650960
15.427152,-12.605082,2057,543829
12.116954,11.049545,2058,673862
4.8379116,-7.7525525,2059,683627
-41.477863,2.658056,2060,689379
43.163513,20.113205,2061,681603
-0.91597927,24.474783,2062,801389
15.052528,-20.571228,2063,622338
28.120766,-9.32378,2064,671922
24.387669,22.274855,2065,679033
34.731117,-5.418331,2066,592155
1.0016544,-33.460533,2067,681803
0.09344522,20.50017,2068,621053
-3.8325758,-46.986656,2069,701487
-5.584176,-2.0936205,2070,703106
28.30975,22.640276,2071,688857
36.39262,8.566322,2072,683565
-4.724908,6.4023995,2073,682726
-13.824877,-9.031545,2074,682528
38.4172,-2.8088787,2075,682227
-21.096292,17.411255,2076,663943
15.260652,7.6028357,2077,656349
13.004003,0.30560914,2078,664910
-19.252415,-37.74486,2079,667280
14.346088,20.870481,2080,663671
2.7632017,36.169792,2081,679777
-8.833466,-35.20664,2082,687330
2.1588516,-12.588125,2083,676272
-17.255644,-9.143141,2084,701619
-25.486452,21.544222,2085,657116
31.59066,-17.551212,2086,691602
-17.193544,-12.446633,2087,687460
-34.715492,-6.8788004,2088,700412
14.03483,42.15762,2089,666745
26.65018,-21.411125,2090,673965
-18.567913,-8.432861,2091,667722
17.074059,-38.394604,2092,676785
-7.6970015,-38.042263,2093,672382
18.530518,-36.07144,2094,687014
2.7356262,-21.594957,2095,656937
5.946821,2.4095106,2096,688497
21.171137,-27.34326,2097,670151
34.801437,27.801498,2098,672550
18.048841,-10.073282,2099,672795
27.58249,-2.5006607,2100,679358
6.6097827,3.3158798,2101,676620
37.24157,-2.2421145,2102,671111
-6.834598,31.18574,2103,656077
-6.833204,5.7870674,2104,669205
21.65009,41.287453,2105,670721
12.206986,-0.46104994,2106,678725
3.4219232,-0.72154415,2107,672774
-35.13635,-13.657011,2108,670871
-34.04985,-6.1845675,2109,682130
8.155697,-34.380352,2110,676298
-33.749638,-20.951427,2111,686933
24.811478,-16.769632,2112,663823
46.780476,5.3688645,2113,673111
-30.882906,-19.68759,2114,701151
13.985847,28.714293,2115,676014
-14.392817,-15.684997,2116,687866
-4.9625335,-50.59758,2117,702464
10.595204,-19.613407,2118,695769
-4.807077,-32.9989,2119,678149
-11.36751,-19.2864,2120,656206
-23.858198,-13.222432,2121,663856
-0.8057299,17.66137,2122,689185
0.31828204,6.4962363,2123,681185
-20.761091,-1.6731182,2124,641620
-8.336619,-3.7643964,2125,682120
35.05487,-22.502079,2126,690103
-17.341051,-24.91812,2127,642225
-6.564695,8.236891,2128,682967
-6.156087,11.465922,2129,702477
31.72164,-12.559141,2130,698785
-11.965658,-31.119236,2131,668674
-21.005863,-9.461092,2132,662165
-8.18902,-20.274967,2133,668880
21.803741,18.218872,2134,682201
39.329044,-1.5890355,2135,670125
-15.349305,-4.4949756,2136,680863
8.940084,21.501497,2137,676546
42.822502,-4.3396006,2138,699479
3.0416489,42.933655,2139,682615
-21.991648,-21.968554,2140,688984
-3.9009953,15.963467,2141,670219
-44.550648,-3.950282,2142,681145
6.5284176,-23.959028,2143,675976
28.722486,3.885099,2144,663977
10.772916,-30.003414,2145,663359
21.193562,13.682578,2146,641709
-9.846082,-7.2774706,2147,668757
-19.090282,2.1188076,2148,676334
42.623466,-19.496458,2149,681168
34.33709,22.205809,2150,688953
-28.831087,29.04259,2151,687849
38.84857,-2.0194452,2152,669391
3.5659306,3.5839942,2153,679346
15.300785,14.59811,2154,681958
30.211594,29.8349,2155,682489
-5.11903,-49.65124,2156,656919
27.305397,-19.013456,2157,668908
9.199437,4.194367,2158,676515
24.692198,22.537966,2159,672870
26.645157,-14.909403,2160,660440
-30.633327,-13.078183,2161,688125
1.9172859,0.61370116,2162,664784
25.459656,29.66795,2163,667434
-15.548705,19.641577,2164,670437
15.328954,-19.908539,2165,642271
-38.892025,4.1882067,2166,642140
-4.3629327,15.428197,2167,671162
8.053071,11.996964,2168,680961
9.461709,-10.262574,2169,678041
18.404482,32.341194,2170,686993
22.080822,-8.21077,2171,686608
17.353943,4.59122,2172,661332
-11.105577,-14.90821,2173,695405
-21.817308,-29.40564,2174,682143
-25.5542,23.297716,2175,676726
-29.05859,23.57305,2176,518464
18.202858,31.10084,2177,689520
-29.32798,3.0694673,2178,674444
-1.3949224,-30.311575,2179,532936
11.837695,-7.118267,2180,665996
-29.072647,35.733574,2181,641978
-40.861156,17.3292,2182,668871
28.575888,4.214718,2183,663489
5.946792,-37.703423,2184,694642
45.300705,5.4590015,2185,663534
-18.085476,6.5636024,2186,681320
5.8575587,1.7229564,2187,671305
-0.23973519,14.349169,2188,657092
-4.390448,-34.099533,2189,681902
-10.710974,17.6603,2190,680653
12.620477,36.023804,2191,676254
-0.2681429,-30.79818,2192,695445
-4.856291,10.163487,2193,687798
15.505281,-25.828669,2194,660261
32.66311,-10.528498,2195,695243
-30.043518,1.9222422,2196,694037
-2.6703172,-21.89088,2197,681432
-33.7822,-30.775267,2198,690986
-17.842293,-14.034821,2199,693312
-11.875871,-43.559216,2200,674370
-14.584793,-9.456851,2201,663462
-31.284372,3.599613,2202,672860
-16.409649,-11.383575,2203,681892
22.647625,35.505795,2204,679885
-24.85139,-21.963335,2205,686826
-45.14082,-16.480345,2206,671737
-2.3337166,-17.756315,2207,682052
9.635656,23.565508,2208,686539
22.810663,35.541008,2209,676680
-30.002602,13.036681,2210,678606
-19.505922,-11.520586,2211,689266
-4.818389,34.318832,2212,671131
12.892897,-8.999106,2213,663704
-7.8477554,-47.097233,2214,689147
6.7608967,24.543472,2215,663941
-35.872086,-7.845212,2216,669724
29.551668,-27.331884,2217,675989
6.0147343,6.814949,2218,669796
9.776459,-33.28665,2219,682990
-13.766274,7.794739,2220,666277
-44.80582,-16.493729,2221,679525
-10.664965,-24.80654,2222,682842
3.2243037,42.78142,2223,696136
23.116179,-18.275043,2224,680723
-2.0894458,18.913252,2225,683175
-22.587734,-34.8854,2226,680983
0.024680613,-27.307714,2227,667755
-10.101893,46.935127,2228,690829
-3.9998882,-19.253084,2229,671212
-8.105972,2.2248504,2230,686747
21.82215,41.345905,2231,680767
4.6942215,6.303215,2232,666154
-37.72934,16.527304,2233,674003
10.739875,4.539112,2234,669387
-28.173012,-5.0834103,2235,681882
28.169968,11.810321,2236,676702
14.199773,30.830753,2237,642216
-25.72069,-17.615395,2238,682010
-24.868292,-25.96955,2239,680742
-1.4415622,-8.492972,2240,681190
-0.99963796,18.741453,2241,686730
-1.6717987,-34.048096,2242,669721
4.5421968,-28.878624,2243,676961
16.629774,43.523617,2244,677076
4.2661114,11.824877,2245,685314
23.89601,-37.224392,2246,676775
24.881023,-36.4454,2247,693433
8.758512,-40.021057,2248,500743
-22.859728,-42.573093,2249,701643
13.90494,-13.119741,2250,672782
-8.11295,-35.606976,2251,685107
-46.81661,-11.88119,2252,687830
22.005863,22.705296,2253,665622
-6.3582845,-8.679779,2254,700363
-12.245308,-40.425705,2255,673540
-17.756765,-34.540905,2256,663362
24.20472,-5.127344,2257,669684
21.33506,35.21721,2258,671096
3.850056,-20.640463,2259,694297
37.101196,9.919383,2260,663658
18.529684,22.932362,2261,680570
6.8018427,-34.465744,2262,670241
-24.106184,-41.125942,2263,646241
-7.942877,-47.381794,2264,683155
-8.053418,-41.698803,2265,682243
23.029713,-0.61975485,2266,686218
8.670732,21.513317,2267,663562
-32.40888,-10.381221,2268,676395
5.6645036,35.00526,2269,681857
38.546925,26.996449,2270,688427
-32.394875,19.206057,2271,664744
-16.399921,11.384683,2272,641585
29.651566,1.1539557,2273,642133
7.911586,38.29537,2274,677944
-33.6362,31.627527,2275,694813
-0.6829818,-24.961864,2276,663623
-22.78489,25.031372,2277,687922
-19.416803,21.630833,2278,669947
-30.926172,-27.643236,2279,691587
-26.694584,34.9301,2280,671106
41.66277,21.044254,2281,663321
-9.993752,-1.8641146,2282,668909
-2.8366048,-30.50725,2283,687145
39.982025,4.248533,2284,694363
18.875849,-8.345985,2285,676440
16.859539,30.089205,2286,686294
-36.665882,-6.5112686,2287,595978
-26.457106,32.844627,2288,687888
-7.425674,-50.620846,2289,664874
16.612083,-25.117208,2290,543518
-33.608036,-23.050652,2291,687396
39.212204,3.17787,2292,669165
-16.203161,-6.472454,2293,682175
30.886564,30.554544,2294,681402
-0.2723479,3.2115197,2295,640454
20.947203,4.281155,2296,686839
15.570786,-6.0627375,2297,680735
14.298371,-25.603386,2298,680689
-29.616295,23.308296,2299,668984
-13.835889,-15.929092,2300,650489
4.404092,-5.5272584,2301,681807
-17.347393,-17.979088,2302,645444
5.109834,21.699097,2303,670097
-32.936768,30.524141,2304,669111
-24.035316,-40.87708,2305,663542
-9.499926,-21.826443,2306,622110
38.499226,-21.858444,2307,681982
24.118687,1.3113792,2308,455117
-30.406734,14.507745,2309,663687
-12.998268,42.43158,2310,676106
-2.3943071,-43.395805,2311,666364
25.488138,20.920395,2312,543510
-2.7498832,-7.6816025,2313,665734
15.875076,44.803673,2314,677020
-1.8737258,37.746292,2315,668470
6.4376607,31.468863,2316,656924
-45.735752,-6.210583,2317,665048
3.629139,15.632251,2318,682989
-3.2032804,24.723188,2319,678226
-17.315376,-29.146086,2320,650907
-5.884847,-53.88984,2321,666720
-11.517533,12.113166,2322,666208
-29.47083,11.276912,2323,686651
20.763191,6.745515,2324,543543
-42.62022,15.091252,2325,680232
-16.228077,23.744915,2326,669438
-34.36836,31.851393,2327,689690
6.6293154,-33.935825,2328,681517
8.436027,0.77708256,2329,686654
-17.295168,1.5777855,2330,676632
9.360667,40.40394,2331,643396
7.800318,-30.999397,2332,689167
37.62224,2.7124789,2333,676475
11.726424,4.9138207,2334,681808
21.005512,4.04132,2335,696147
13.745314,3.8104315,2336,660634
-3.3845968,-36.28022,2337,681869
-8.858893,31.184696,2338,518626
-20.64483,25.221134,2339,674285
-37.595238,21.699038,2340,570731
1.2055062,43.850044,2341,673858
1.7841085,-19.930117,2342,691094
7.693138,-16.785402,2343,623507
6.859552,-39.0038,2344,681584
-17.289629,-38.90403,2345,668942
-11.640392,-29.265965,2346,676689
32.33893,-10.961521,2347,543063
-10.300218,-1.7469711,2348,669105
-17.562683,-21.786509,2349,663971
-27.423836,13.804161,2350,689172
18.748436,20.309889,2351,672730
29.743597,36.678085,2352,670183
24.328405,-24.102476,2353,670042
34.961224,-19.672495,2354,676701
-4.2573276,-10.532391,2355,666207
-14.7353325,-41.683235,2356,685410
-2.3861833,-51.27265,2357,670156
45.101727,0.7661605,2358,571875
-41.424454,17.6812,2359,657041
20.853174,21.574692,2360,663897
-2.4202569,-7.8064466,2361,613564
15.427942,14.114111,2362,686842
10.731271,-2.727478,2363,542208
-43.458042,15.739158,2364,672841
28.58386,-8.947188,2365,681987
-6.8244553,28.12189,2366,656716
-24.895185,11.918772,2367,607461
