pitcher,0,1,2,3,4,5,6,7,8
668670,0.828278,-1.4491427,0.76239705,-1.9918084,-0.7733069,2.1192741,2.3157814,-0.6817787,-0.20444536
573062,2.1072042,-1.7782348,-0.6494146,-0.22547512,0.0680099,-0.54115224,-1.0812235,1.1282524,-1.8107423
663959,-1.6758649,-1.3986253,0.8625053,-0.60971457,0.16763897,1.2551534,-0.9003729,-0.3554597,0.052135542
572761,-1.9530637,1.0502436,-0.49761254,-0.9722377,0.6069128,-0.43354136,1.183682,0.4926042,0.13380058
444482,0.685826,0.09413145,-1.4101202,0.51042867,-2.6418228,-0.07953685,-0.095859356,1.3576533,-1.0964758
660825,1.2230744,0.730161,-0.61534077,1.4963008,0.0039901366,0.23650408,0.8948436,1.8716838,0.28523332
573131,-0.16610712,1.8132883,0.17700161,0.36886713,-0.7891928,-0.76200545,-0.3531162,0.020967592,0.3987944
642162,0.67903304,-0.2209662,-0.057654426,-0.2759764,-0.33008665,0.9247413,1.2511266,0.719403,-0.6999013
621500,-0.53693646,0.08012765,-1.2382296,-0.14744732,-0.30389434,-0.269341,1.0425962,1.3311164,0.167844
452678,1.4873831,1.8317541,0.7222034,-0.3372572,0.3322915,0.040954586,-1.3833327,-0.8874903,-0.8838619
666619,0.28244722,-0.88333553,-0.107424,0.70654225,-1.6141387,0.52219397,-0.27202088,-2.251508,-0.0351736
658069,-0.30423826,1.2010694,-1.7970946,-1.7636907,1.9565867,-0.5444849,-0.34747472,-0.025329564,1.3545536
641703,-1.4239851,1.1267574,-0.22914882,0.71447116,1.827574,0.59881043,0.8114302,0.11549135,-0.60389996
664901,0.8265331,1.7299603,0.35410944,0.5831099,-1.1262528,-1.4439799,0.29985288,1.0782918,-0.47813118
606213,1.810092,0.9337213,-0.12278538,0.24206834,-0.18836819,-0.9092441,-1.7818553,0.7892804,-0.74022466
630105,0.42593148,0.009861955,-1.0142033,0.017182728,-0.52191114,0.41008303,1.0882092,0.78965855,-0.61899805
595943,-0.6772994,0.99627715,-0.8921177,1.1346327,0.25220376,1.9511796,-1.2708548,-0.53548735,-0.008708354
664789,0.8187819,0.6715469,-0.12582363,-0.12938954,0.36079475,2.6402466,-0.0027436272,0.8330767,0.19928545
657272,-0.26483378,-0.6344998,0.6391765,-1.0220393,0.13256896,-0.0872417,-1.9621812,0.79359543,0.30353665
518585,-0.3305512,1.5667944,-0.3518326,-0.23711048,0.0987941,-0.47553268,1.567775,0.8033446,-1.2006506
666721,-0.17177378,0.44631556,-0.8146396,2.388545,0.19904038,0.7218017,-1.5512805,0.46352905,0.2627099
668834,1.3281232,-0.8189466,-0.3792267,-0.4407466,0.7425798,-0.64243174,-0.02991543,-0.5280403,0.47445935
682051,-0.03198491,1.1815315,-0.4651528,0.3307179,0.47630754,0.45319068,0.43274885,0.8034024,0.7416439
666214,0.44814304,1.1938254,-0.28247723,0.052830685,0.27239043,-0.4912814,0.6530016,-1.251693,0.2332235
621051,0.3317273,-0.7549705,3.005777,-1.9266566,0.63006747,0.8558166,0.021304911,0.704216,0.1808006
682171,0.8451742,2.1662416,-0.8532628,1.3406457,0.39371595,0.75005025,0.09015774,0.16340299,-0.43089294
664202,1.4882684,-1.2966611,0.39640424,0.8677392,0.5803748,0.300168,0.57177,-1.5480618,1.6456144
668868,-0.08059108,0.3890259,0.2413663,-1.8792382,-1.735453,1.2760178,-0.7121424,-1.4996401,-0.32858196
681464,-0.6341584,1.0718801,-1.0212157,1.0721446,-0.7106554,-0.9248865,1.113035,-0.41550395,-0.38039073
676760,-0.53883094,-1.1049105,0.6504736,-1.2725214,-0.2606968,-0.042417184,2.464717,0.21415351,-0.7582666
670810,2.2255034,-0.7816687,-0.8869491,1.0933013,0.4805253,0.83238614,1.2310427,-1.1689328,2.209004
680694,-0.6869041,-0.28564474,0.8006479,-0.17261948,-0.5019744,2.3845015,0.97198033,-0.10481888,0.21133822
623211,0.12550828,0.053980935,-0.39034343,0.34231573,-0.19798948,-0.2939209,1.5450413,0.93295896,0.19615708
666142,0.6260853,-0.056574803,-2.3731084,0.29345635,-0.19345522,-0.5836078,-0.7460107,0.18686108,-0.71856934
676714,-0.9603444,-1.3178954,-0.19388862,1.1360251,-0.23928715,0.06370196,1.0888723,-1.6601279,0.5048018
666157,-0.51986235,0.0844463,0.2159142,0.4536535,-1.3959179,-2.2700913,1.2787515,-0.94685173,0.50794
668948,0.43052438,-0.67263603,-0.19732843,0.6145807,0.6408265,-0.9550694,1.302403,-0.59322983,-0.040492248
686613,-0.8476937,1.2354052,0.6854872,1.3968695,0.8039944,-0.034743056,-0.64851177,-0.8973534,-0.5084291
678692,-3.1268606,-0.056015044,0.13637224,0.16839305,2.1086175,0.39915648,-1.6351739,-0.91022533,-1.5564303
668970,-0.20910256,0.7179672,-0.676685,-0.47047597,0.4970811,0.82104516,0.54651755,0.07409976,-0.70824426
663385,-0.60847163,0.5585299,-0.79794455,-0.31536332,-1.3347365,0.07704366,0.5539029,-0.289169,1.3269536
675627,-0.3766019,0.058119986,0.49834764,-0.5660186,-0.40893584,1.6771728,-0.10281911,-1.7158668,-0.5313601
663158,0.69166714,-0.4648306,-0.36588052,1.1510895,0.43606868,0.2954224,1.7650995,-0.2630226,0.13503343
628708,-0.76568633,-0.104783446,-0.11323551,-0.4708842,-0.78452927,0.65690213,-0.33685172,0.72551936,-1.3909335
686753,-0.08555968,1.5152828,-0.77815324,-1.0627539,-0.5642827,0.34969905,-1.5326355,0.54919046,-0.9641502
682847,1.0782652,0.30720246,1.2050498,0.88960296,-0.6284258,-1.553414,-0.26713422,2.324668,1.0201476
670174,0.3502746,-1.2466453,0.53043044,0.8125371,-0.21396479,-0.6325088,0.36047557,0.12305503,0.9409505
678394,1.6689563,0.5096005,0.18960446,0.8488281,0.35659194,-1.0909204,-0.55940706,-0.0336254,0.55718625
657265,0.33087286,0.891765,0.19273758,1.9560225,0.9861709,-0.9628163,0.49889064,0.5097936,-0.05140407
670288,-0.38200873,-0.26527563,-1.3756112,0.2650298,-0.2131367,-0.273799,0.7182176,0.8204516,0.7487867
677053,0.692173,0.78619987,0.2438656,-0.7140032,1.1506908,0.3932554,-0.53850466,-0.6961111,0.6976346
676664,0.5569136,0.8463539,-0.26273802,-0.6661354,-0.5249956,0.88778204,1.0064368,1.5835226,0.7237941
670124,1.1602646,-0.8998698,-0.7179247,0.45937535,-0.88633835,1.9534644,-0.77464104,-0.57655334,1.4740484
545121,4.46484e-05,0.1441714,-0.5349647,-1.484948,0.09185213,-0.16113259,0.29971653,0.39831874,1.2747848
676720,1.0977772,1.217901,-0.42057213,-0.36061743,-1.5745782,-1.4898095,-0.73523086,0.21338724,0.2530307
668933,-0.22491437,2.6698148,1.8535097,1.6035357,0.86163676,-1.1551311,-0.049418714,-0.32493547,1.4212005
663752,-0.68546635,-0.88967127,-1.8241769,1.1189651,0.0045884936,0.096902415,0.19954209,-1.715037,-0.49554232
665019,1.1684868,-1.6186101,-1.171086,-0.025265574,1.0750867,1.1818988,0.31767008,-0.63410544,0.6034681
656234,1.679189,-2.5231948,0.29961467,-1.8313113,0.6674334,-1.0132607,0.8055579,0.120894596,-0.9115969
663436,0.10595609,-1.1390454,0.6553357,0.42837209,-0.39267623,0.42965844,-1.0032079,1.5928057,1.6027323
669467,-2.1328554,1.1216184,0.89755386,-0.07977393,-1.069839,-1.0422354,1.0456129,-0.28300387,-0.2361206
669084,-3.016077,0.7505746,-0.36956894,-0.6047837,-0.9850209,0.050830696,0.6302653,0.19197421,0.01796318
642585,-0.10899765,0.19972569,0.92803925,-1.2180496,-0.45507896,-2.4771423,0.5868678,0.21442243,-1.0461679
666374,-1.285933,0.9151125,-1.3849256,-0.022138273,0.8986669,-1.210261,0.33243918,0.052455936,-1.0303122
686610,-0.8335916,0.7409236,-1.2051119,0.5142564,0.98102534,1.0661902,-0.06192822,-0.41478258,0.51394224
650204,-0.33884087,0.74674314,-1.3129356,1.219949,-0.22708006,1.1272798,0.73484486,0.5297333,-0.78577256
621079,0.6510326,2.8346562,0.22787601,-0.21500942,0.4197641,1.4031211,1.5926449,1.885434,0.5896633
665871,0.40169033,0.09328364,-0.26971883,-1.0023607,-0.112976,1.4688205,0.20404406,1.1682602,0.40695676
669804,-0.3715497,0.031521276,-0.73064464,0.263546,-0.11230096,1.1247116,0.48242,1.3859969,2.777299
663773,-0.69408363,1.7525877,0.004057793,-0.7106037,-0.8875962,-1.2554142,-0.42036846,-0.07042847,1.5861185
686973,-1.0943416,-0.1596075,-1.1044883,1.8188062,2.5457535,1.1369234,0.019973166,-0.21657993,0.22555788
661309,-1.0895425,0.007536152,2.2598531,1.0331986,1.6072648,0.5716393,-0.85091394,-0.604191,-0.67505723
669713,0.23715764,1.4577651,-1.8883214,2.0724413,-0.16678196,-0.8455994,0.41243476,-1.3616883,-0.46363366
676534,0.81400526,-0.5932617,0.6504083,0.4673533,-0.2595979,1.3913559,0.23089494,1.0100963,0.42954853
664747,0.1091435,0.11349549,-0.9696969,-2.1386366,-0.64733976,-0.18069576,-2.2159717,0.8232339,-0.8004247
663546,0.08709092,0.36075425,-0.12682165,0.3067872,-0.9843827,-0.45601344,0.47153038,0.18274423,0.05155288
680739,1.281959,0.54026824,0.22416866,-0.89825094,-0.4252662,1.1385356,-0.27744547,0.6878669,-0.35482562
669923,0.32547837,-1.0297372,0.69612163,1.0155087,-1.1066028,-0.24112232,1.1286447,-1.2561823,2.1626217
668881,-0.39172325,0.9365877,-0.8388195,-2.7851136,0.8197838,-0.3153209,-1.8042732,0.098841414,-0.56080097
661395,-0.7951518,1.2490829,-0.2337087,0.6431268,0.5439112,-1.7887163,-0.54681444,0.1766594,1.4352643
693821,-1.1141942,-0.27733886,0.49552047,1.5446695,0.5660614,0.14813687,0.6928607,0.118161425,0.017724667
621016,0.68476033,-0.34090188,-0.31227964,-2.5337048,0.41559556,1.0207427,0.057692654,-0.71969837,-1.9233549
657649,0.10980737,-0.44274497,-0.24562757,-1.086711,-0.3996457,1.3186488,0.17344654,0.36726248,-0.06392886
642657,-0.24642366,-0.33242938,-0.41849688,0.11746953,-0.4257876,1.0241436,1.232411,0.36400968,0.4569121
676092,1.7189187,0.68795735,2.0724,-0.6172323,0.7361246,1.6793885,0.4683256,0.7204786,0.2521868
664670,1.2561959,-0.16345438,0.91458875,0.41222456,-1.1963494,-1.5103234,0.8680895,-2.0536122,1.5555542
674072,-0.29085633,-0.99380475,1.2151663,-1.132049,0.35047665,1.0182899,-0.50890195,1.6700561,1.0440094
572816,0.58489954,-0.9294649,-1.5128185,0.24978164,-0.2543251,0.2237219,-0.8570352,-1.5720853,-2.0797694
621383,-0.0027849795,-3.035068,0.38253853,1.8154715,0.023834858,-0.74668,0.8396445,-1.1809591,-0.50283784
686972,-0.40128824,0.016512068,0.94520193,-0.21619928,1.2479334,-0.29650617,-1.1611797,-0.16565798,1.325462
669711,-0.9290321,0.7266397,-0.32579473,0.11631873,0.10196409,-1.1854073,0.38764727,0.50797534,-0.5312809
686752,-0.87182343,-1.1734484,0.086931765,1.132394,0.71575534,2.070995,-0.76514596,-0.16297273,-1.2738268
596117,-1.1188774,0.07536564,-1.4830289,-0.61674213,-0.2389158,0.79198045,-0.63779724,-0.39891765,-1.508122
663630,0.08433609,-0.7638914,-0.7779274,-1.810088,1.1884876,-1.3829212,-2.188291,-1.6546831,-0.63810235
650339,0.0757157,0.6540531,0.93970436,0.47030264,0.114579886,0.47169068,-0.54637593,1.082848,0.2637254
669093,1.1456676,-1.0787057,-1.3946974,2.062741,0.3352341,1.3327831,-0.69121957,0.17370795,-0.7124291
669194,-1.3687452,-0.8239993,0.4237378,-1.4065388,1.7840068,0.11987335,-0.7605355,1.4354296,1.5097593
663455,0.13604786,-0.052291397,0.892591,-2.0148952,0.73601556,0.78146833,0.0387765,1.5996984,0.35511366
683769,-0.5365598,-0.16614582,0.12229299,-1.0441978,0.6843573,1.4784178,-0.30605128,-0.5699992,-0.006985278
643361,-0.6064318,1.5227888,0.36776745,0.42647433,0.6392879,0.44233206,-0.17470467,0.6241583,0.18759915
571976,-1.9687011,-0.056352556,-1.1584901,-0.54772925,-0.26207748,-0.55374545,0.016097775,0.20216905,-0.3889493
666974,-0.038888928,-0.8753825,0.29648593,0.8562742,1.665708,0.1379105,0.30756706,0.8669056,-0.14088388
663485,0.20258363,0.381168,0.07485581,0.83934313,-1.2238309,-1.0487667,0.2610994,-0.70896935,0.2527096
656755,1.5516176,2.4418705,-0.34347486,-1.4549952,0.21789832,0.17824411,0.18378754,-1.2302202,0.48077267
641914,0.92860305,-0.52253956,-0.45357916,0.48346686,-0.8620901,-1.1118733,0.509089,0.36939424,1.5088979
656657,0.039464127,-1.6785753,1.3893204,0.7026031,-1.3134753,-0.372283,0.8152894,-0.03754475,-0.25260505
664942,1.0619365,4.273638,-0.1333402,0.23869617,1.7140317,-1.0533668,-0.40930468,-0.5253152,-1.5558519
622379,3.3479946,-0.06850954,1.3593049,0.017568404,0.39983532,1.1220891,0.1853706,0.7029882,-2.4854634
663989,-0.9778348,-1.3281963,0.29866683,1.4176699,0.8076062,0.13038775,1.8071314,-1.9628617,0.5671881
675540,-2.2381446,-1.3734405,-1.0119598,-1.8370212,3.2116637,-1.8660275,-1.9998623,0.16023,0.9848354
624503,0.5453466,0.32116982,-0.8402576,-1.4114267,1.1554201,0.68119717,0.17508553,1.2136443,-0.07300969
670768,0.48508525,-0.19927026,0.8050391,-0.9218391,-1.6381005,-1.524223,-0.21503128,-0.7599638,-0.027359417
663893,-0.13326615,0.1106517,0.50512725,0.9578313,1.0934925,0.21329455,-0.23132326,-1.3966666,-1.0644985
664944,-0.92154646,-1.504816,-0.29973018,-0.063667096,1.0219877,-1.283331,0.094098605,0.062049445,1.5994134
641531,0.7910145,1.0345695,-0.268168,-0.09168364,-0.93662107,-1.1986444,0.9805333,-0.6724603,1.9223202
676917,-0.06129146,-0.61909634,-0.21267325,0.3824045,-0.56747246,-1.0679117,-0.7095265,0.96569943,0.46707505
668800,0.51454645,1.4830445,1.7386618,0.1005446,1.3242054,0.24244738,-0.97827464,0.49943358,0.37066668
593160,-0.6072459,0.22614898,0.78267354,2.0625508,-0.92842025,0.7140384,0.58013463,0.5333676,-2.2558794
663947,-0.61932766,0.7754209,0.02944509,0.25129554,-0.7892185,-2.8396013,-0.91212696,0.59085727,-1.217024
622569,0.4200221,0.88715565,-0.12411887,1.3707726,-0.78865373,1.8331778,-0.31144524,1.161426,-0.3113046
670059,0.51293105,0.4390773,-2.4095612,-0.3423592,-0.570032,-0.77313584,-0.31398472,-1.2016037,1.7480999
624512,-0.78758675,0.46376675,1.3512845,1.4321039,1.1124889,0.17039566,-1.3577957,-0.77252114,-0.40673026
669461,-0.034360465,-0.45176613,0.35409406,1.1321251,-1.0405195,-1.0744996,0.88432914,0.8354314,0.14064153
614177,0.68137425,-1.9076207,-0.89912796,-0.8044861,1.2628752,0.18707281,0.07814784,1.0566131,-0.10328387
659262,0.38040715,0.28348324,0.16648161,-1.0365162,-0.8962619,1.752243,0.1626013,0.5226876,1.9835508
656820,0.15625682,1.5065527,1.0630101,-0.8945864,1.482267,-0.5547415,0.84946984,1.0727342,1.7900543
594838,-2.0236223,0.24922013,0.23314632,1.0837151,0.62098765,0.5078459,-1.6080213,-0.5134206,-0.49271956
674681,-2.0740275,0.049393848,0.29243433,0.081168726,0.42255256,1.5991024,1.0568715,1.6373525,0.5147758
688010,0.31956694,0.36486143,-1.2123718,1.5379015,0.018513884,-1.7817665,-1.1121628,-0.06641194,0.79479104
676130,-1.0750151,0.16104086,1.8929753,-0.86166126,0.9037233,0.71967304,1.4185584,-0.66122484,1.474838
669742,0.8758809,1.5225885,-0.05675386,2.1280968,1.2122525,-0.28045502,-0.7432909,-0.09782079,-0.6582433
543281,-1.2316455,-0.75465447,0.72625273,-1.1105521,-1.097974,0.8285514,-1.3344926,-0.98960537,-0.6596752
676206,0.25511914,0.5273773,1.1668093,0.15243861,-1.7050885,-0.49263978,0.95085603,0.9300291,0.33033863
664849,1.3598231,-0.13983801,0.8011983,0.058276523,0.059334666,-0.081606455,-0.7273304,-0.48801404,0.18383975
670032,1.1853564,0.066284165,0.21579209,0.5804066,-0.7526729,0.97499454,1.2035635,0.44833943,-0.7354111
607609,1.0308115,1.9768444,0.2861412,0.6695506,1.5636288,-1.2136867,1.0012339,0.15845335,0.7665106
644374,-0.5850696,-1.2871784,0.337127,0.15503897,1.2404778,0.6272942,0.7083455,1.2305548,0.3039813
660787,0.5917352,1.2644455,1.6665362,1.7561233,0.754141,-0.7381062,0.94747233,-0.0054713227,1.2687539
676946,-0.37632233,0.89851725,0.36060247,1.147076,-0.17805254,1.2501198,1.5946573,0.9904731,0.56290853
672839,-1.134691,-1.8058112,-0.4726431,1.4649217,-0.79425216,-0.677691,0.29170674,-0.4369456,-0.28411612
571446,0.007907526,-0.110077314,0.24928385,0.74888384,1.3757043,-0.9901371,-0.12492267,-1.7400126,-0.8785567
681217,-2.0028186,0.6468467,-0.60518885,-0.4665935,-0.31517926,-0.00834914,0.30559728,-0.08962758,-1.5068215
620443,-0.41619056,0.35926664,0.48248747,-1.1841487,1.0999835,-0.11191448,2.8990123,-0.35151002,0.15290982
661531,0.62640774,1.1637471,0.5058504,0.32058722,0.31257105,0.76923615,1.1648946,-0.12607516,0.9779548
663629,-0.104796,1.5204631,-1.0048832,0.26754442,1.1785822,-0.017928824,-0.32864118,0.63100374,-0.27018687
669022,0.8396743,-0.4775819,-0.12677586,0.9899309,0.5294592,1.4537365,-1.1455526,-1.7627225,2.1056614
676974,-1.0341375,2.3093743,-0.22954331,-1.2089856,0.45182005,-0.47608447,-1.2258636,0.32420838,1.4480617
656786,-0.51222956,-0.18624924,0.28101414,-0.13960055,0.9703132,-1.331712,0.19888058,1.3864278,1.4197332
668684,-1.6393023,0.9145484,-0.11307379,0.706544,-1.6309221,-1.2709259,0.64454097,-1.0314311,0.2984728
660730,0.065316424,0.8792378,-0.85226333,0.76078594,0.8222134,1.4134018,-1.7731606,-1.1373521,-0.8828885
657745,1.210049,0.21940035,0.13681774,0.5881042,-0.6140494,0.82360893,0.23091944,2.4502854,-1.5583501
663975,-1.3371793,-0.07841776,-0.33831397,0.27153328,-0.33784235,-1.8535783,0.7230202,-0.78524524,0.6613531
664161,1.268565,-0.862267,-0.43471688,0.19737276,0.4689202,-0.8766702,-0.29546782,-0.90279394,-0.6827919
689225,0.1355758,0.20808542,-0.57000464,2.3747523,0.17271172,-2.1581066,-0.75954884,-1.8932326,-1.4295328
547184,-0.16073677,-0.8900826,0.6773052,-1.8632362,-0.47080287,1.3358424,1.1198558,0.5177539,1.7380037
656412,1.0387379,-0.10967031,1.5190921,0.051000662,0.54529446,1.4736803,0.69752103,0.2693069,-0.76528543
676637,0.1352278,0.32864836,0.005984602,0.39881852,-1.33567,-0.4535292,0.21339835,1.1483613,0.95326525
572191,1.1846116,-0.27383375,0.6049967,-0.19319606,0.92897815,-0.89089596,2.0447485,0.28233477,0.09150964
598265,-0.06371137,-1.563916,-1.9836612,-0.5543547,0.6723916,0.7167979,-0.2752867,-0.4079414,0.78571033
444876,-0.046818666,0.022789806,0.4425478,0.8014645,1.4990557,-1.6597577,0.5195349,0.8820291,0.38863432
676660,-1.4513831,-0.88634676,-0.9454174,1.4229538,-0.2494667,-0.8292728,-0.05198303,-1.0210596,-0.0070317085
642165,1.4162886,-2.6235316,1.2175598,-1.2407875,0.8825769,0.6139958,-0.8632251,1.447761,-0.76901674
657424,1.0017414,-0.16314165,-0.7853781,1.4212996,-1.696963,0.11663733,-0.5283773,-0.12695657,-0.9632669
676391,-0.6871484,-0.31205517,0.9893648,0.5278641,0.74676263,-0.81879354,0.088839315,0.10131875,-0.5869146
678061,-0.24482958,-0.7025966,1.0107119,0.4967292,0.6345215,-0.6862939,-0.2171917,0.38018408,0.17924476
676194,0.34222507,0.91148245,-0.33051583,-0.80823874,1.6364243,-1.2152195,-0.60622287,0.107639425,1.1341269
660636,-0.21437149,0.088204585,-0.117998555,-0.1707885,0.26613802,-0.45296195,-0.50241476,0.33289927,0.11463586
668873,-0.13602309,1.1903862,0.3456109,1.4249618,1.8335226,-1.4535027,-2.1216807,2.4660504,-1.1510643
670046,0.7769197,-0.6550222,-0.9972679,-0.36925632,0.57435894,-1.7899555,0.7814071,-0.048361257,0.33246645
606993,0.46229905,2.1941714,-1.4199942,-0.3977103,-2.140074,0.03793143,0.72456056,0.5799019,-1.0558099
681885,0.15286191,1.6780044,0.62542176,-0.031737622,-0.7198467,-0.18771899,0.82483244,-0.41100165,-0.35260993
608686,-1.035788,0.22571209,1.2636764,-0.9392032,-1.1335652,-0.27021077,1.36716,-0.7182916,0.04214945
643524,-1.255123,0.6766129,-1.0149797,-0.41140795,-0.43930325,0.4910851,0.6706231,-0.16301185,0.8702716
571466,-0.4543498,0.39043602,-0.24113975,0.7023651,-0.82008946,-0.0071152416,0.5190708,-0.29695317,-0.3354484
656986,0.49185866,1.1017731,-0.37295297,-0.16371055,0.6275103,0.6448634,0.8561801,0.5148262,0.48236427
425877,1.6302266,0.34332624,-0.5328536,-0.5819346,0.23564357,0.20792206,-0.22186743,1.1424445,0.121915996
622268,0.97855544,0.51882297,2.1142516,0.9336395,0.7432421,1.3148242,-0.020867579,-0.8639028,-1.1313998
660593,-1.1024332,0.7550208,1.3441222,0.22213869,-0.8276048,0.43731716,-0.2885862,-1.3314706,-0.20533554
545341,-1.2077266,0.14707464,-1.6079307,0.5149192,-0.45250016,-0.6314388,1.4825879,0.34492168,0.051483836
642060,0.61243117,-0.06958432,-0.48644516,-0.044703893,-2.3807156,0.12777342,-0.77663326,2.4935033,-0.89262044
592743,-0.0636211,-0.22644606,0.36266246,1.1308904,1.5674846,0.33767378,0.04114274,0.7115799,2.1675906
608703,-0.48384464,0.9773496,-0.18270758,1.2919918,-1.4335575,-0.21232818,-0.7115864,-1.9977617,0.16294822
673904,1.890569,0.3217708,-0.47179762,0.08021617,1.5601497,0.93256885,2.0027816,0.66809654,-0.57108736
640461,-1.4459906,0.17873311,0.16811119,-0.6710908,-0.7919942,0.0738308,-1.2518775,-2.147157,0.40220803
405395,-0.042840566,0.45199326,0.059632,0.6596418,-1.0864779,1.243684,0.44962436,-1.6392947,-0.086581305
682027,-0.5426035,1.0983232,-0.038398776,1.1181227,0.5229112,1.3806866,-1.1771402,-0.7689277,-0.5829862
682016,0.55346,-1.1499573,-1.2053334,0.11885265,-0.9608988,0.96203977,0.3539461,0.46860927,1.4846126
644429,0.6578236,0.5760912,0.34617358,-0.1592199,0.4716271,-0.35719332,0.44508547,0.9267739,-0.8879534
681799,-1.2295582,-0.3693384,0.110213116,-0.70904714,1.2002794,-0.17361178,0.93041867,0.35756853,-0.03382625
670102,-1.7933167,1.6983776,-2.4848337,-0.6405335,0.8326803,-0.019069001,0.04627506,-0.23201342,0.3309545
669854,1.7411418,0.7524989,0.28514895,-1.1478801,0.7868979,0.9832464,0.93033564,0.8964599,-0.469699
650960,-0.22630362,-0.46485868,-0.25329375,1.4556742,-0.5341245,0.7761553,-0.80308115,-0.53352624,0.68523574
543829,-0.6014853,0.8723089,-0.49728253,-0.31382075,-0.6894775,-1.0995411,0.35809636,-0.057730563,-0.674819
673862,1.1537329,1.7401894,1.2597927,1.1266136,1.18764,1.3033721,2.9263217,-0.6934461,0.39594424
683627,0.39905238,0.6597613,-0.94834965,0.78856003,-2.4166093,-1.1929518,1.4285085,-0.26186153,0.76992315
689379,-0.7911751,0.13469492,-0.00019939659,-0.18285653,0.529571,-0.35862115,0.3073287,-0.76512325,-0.007308972
681603,1.1492425,-0.78094655,-0.15916127,-1.0651717,-0.105905026,-1.6201283,-1.3084257,1.0827233,-1.8216085
801389,-0.71436834,-1.3953539,1.3835046,-0.3890579,-0.3762342,-0.26620415,-0.13514851,1.483505,-1.4588358
622338,0.5388474,0.45759323,-0.4172476,-1.1741687,1.3708704,1.8521326,0.49443582,0.5185667,-1.4171611
671922,1.5377046,-0.38405,0.29189512,-0.28506896,0.16374606,-0.5574176,0.2875499,-0.17884566,-1.2080059
679033,-0.8518221,0.05747776,0.32999766,0.9349255,-1.2254566,-1.538902,0.43745202,-0.770173,1.4958394
592155,0.80875766,-1.762426,0.19074146,-0.24877477,1.3137659,1.2776073,-1.4891659,0.09711096,0.65033466
681803,0.30905867,1.0085939,-0.5519666,0.8406548,0.33651572,-0.58795065,-0.6881486,-0.42629096,-0.46371025
621053,-0.092525534,0.39033484,-0.3375471,0.8494671,0.4272182,3.1963472,-1.4005171,-1.5905956,-1.4379032
701487,0.22475734,-0.79078203,-0.8840122,0.17260276,-0.33531138,0.085969254,0.2881764,0.7264363,-0.30741748
703106,-1.4022466,-0.88661206,0.6398664,-0.2765497,-1.0968575,1.474278,0.31813663,-0.7246456,1.3450754
688857,-1.2628796,-1.3152573,0.77429324,-0.11606703,-0.9153672,0.31660572,-0.57248646,-1.2123597,-0.3642199
683565,0.7271407,-0.16706242,-0.20067525,-1.6825178,0.05532463,-0.19692868,0.031541787,0.86790127,-0.9704178
682726,-2.5112796,-0.3665286,-0.12786631,0.061338942,0.5469695,-1.8901236,1.3893551,0.5957866,1.1077785
682528,-0.8508586,0.3595014,-0.87381554,1.236933,0.5231701,-1.7055118,0.31471726,0.26041022,-0.1591911
682227,-1.4209583,-0.39951915,0.37240234,0.32664984,1.3173865,-0.9441381,0.4754034,-0.4520241,1.7519035
663943,0.07638184,-1.77893,0.17048964,2.1558678,-0.99344724,0.5178386,2.5735288,-1.194752,-0.8405058
656349,1.2422111,-0.8587579,0.79739934,1.4572034,0.12237742,0.24304788,0.9182644,-0.122140236,-1.4110132
664910,0.14317213,-1.0944481,0.8692026,0.96562666,0.9395189,-0.27606836,-1.1454629,-1.3123753,0.2999546
667280,1.9012986,-0.78283376,-0.099864945,0.019140286,0.7631594,0.14666696,0.02303703,-0.66609913,1.3753476
663671,-0.42428622,0.31110796,-1.51346,1.6030686,1.225537,-1.0209157,0.38087288,0.6632498,-1.0437639
679777,-0.49554056,-0.1782924,-0.88953364,1.2411244,0.45601496,-1.4135963,0.8990754,1.7086213,-1.3534482
687330,-0.9069389,-2.1003594,-0.43925676,1.1586732,-0.00020546425,1.4483012,-1.8963362,-1.6948475,-1.7732414
676272,-1.1092495,-0.2971243,-1.0118991,1.7761858,1.0349675,-0.08537853,0.75114954,0.036202915,-0.41096735
701619,1.1449139,0.37332645,1.3481344,-0.7278976,-0.64579606,-1.030397,-0.8731239,0.8794654,-1.294941
657116,-2.3582702,-1.244806,0.5692677,-1.5982066,-0.40033448,0.20788783,0.32385674,1.0817049,0.38109186
691602,-1.0971165,-0.3676602,-1.1526687,0.3162762,0.57050526,-0.29199082,-0.107113235,0.3555904,0.06309851
687460,-0.06084188,0.97235006,1.4179802,1.5340097,-2.2094293,0.24931476,-2.012133,0.22469841,1.4677007
700412,-1.1026114,-0.50786245,1.5526083,-0.23382285,-0.4696374,0.54060495,-0.22482882,0.29669666,1.6905143
666745,0.67209536,1.8967732,-0.16840535,2.942457,-0.2141144,-2.4992433,-2.2583518,-1.4068309,3.0996885
673965,0.9427363,-1.4798715,-0.9065758,-0.9737603,1.247275,1.2749587,0.42116845,-1.9907664,-0.5376242
667722,0.38043663,-1.9606942,-0.8646733,-0.5759718,1.4763913,-1.4398748,2.0878263,0.044748086,-0.84540045
676785,-0.016080506,-0.72533214,0.26812887,0.2042628,-0.6223745,-0.12944674,-1.5820417,-0.80002654,0.9791876
672382,1.6006857,0.9254761,0.20116556,1.1379486,1.606438,0.46720165,0.16843592,-1.5061245,-2.038766
687014,1.5703535,0.23854895,-0.017119788,0.9433636,0.2267679,-1.827551,0.041085705,0.07548523,0.9546518
